_id,Clave,Producto,_idCategoria,_idMarca,Precio1,Precio2,No_parte,Descripcion,Modelo,Anios,RefaccionNueva,RefaccionOferta,color,Estatus,Alto,Largo,Ancho,Peso,id_proveedor
1154,3449,Cilindro mestro Pick up Z24,7,1,415,0,46010-09g00,Cilindro Rueda Pick up Z24 Marca Gepu,77,96,0,0,#aa0009,1,0,0,0,0,37
1155,1242,Bobina Aprio,5,1,655,0,0 986 mg2 601,Bobina Aprio de Bujia Marca Bosch,7,26,0,0,#aa0009,1,0,0,0,0,41
1156,9757,Cilindro Rueda Atos Izquierdo,7,6,81,0,58330-02000k,Cilindro Rueda Atos Izquierdo Marca Regal Parts,70,37,0,0,#aa0009,1,0,0,0,0,98
1157,1242,Bobina Clio,5,8,655,0,0 986 Mg 601,Bobina Clio de Bujia Marca Bosch,39,90,0,0,#aa0009,1,0,0,0,0,41
1158,640,Radiador Aceite Transmicion Jetta A6,2,2,675,0,02e 409 061B,Radiador Aceite Transmicion Jetta A6 Marca Top Engine,57,19,0,0,#aa0009,1,20,14.5,11,0.7,0
1159,10839,Cilindro Rueda Matiz,7,3,105,0,96518606,Cilindro Rueda Matiz Marca JBBM,18,73,0,0,#aa0009,1,9,8,5.5,0.35,127
1160,1242,Bobina Platina,5,1,655,0,0 986 mg2 601,Bobina Platina de Bujia Marca Bosch,33,44,0,0,#aa0009,1,0,0,0,0,41
1161,1203,Bobina Atos,5,6,1082,0,0 986 mg2 008,Bobina Atos Marca Bosch,70,36,0,0,#aa0009,1,18,14,11.5,0.45,41
1162,10146,Bobina Atos,5,6,494.99,0,27301-02620,Bobina Atos Marca Berg,70,37,0,0,#aa0009,1,0,0,0,0,45
1163,11195,Bobina Atos,5,6,365,0,40-016,Bobina Atos Marca Star Tronic,70,37,0,0,#aa0009,0,0,0,0,0,0
1164,11195,Bobina Atos,5,6,365,0,40-016,Bobina Atos Marca Star Tronic,70,37,0,0,#aa0009,1,0,0,0,0,69
1165,1214,Bobina Aveo,5,3,390,0,93363483,Bobina Aveo 08-18 Marca Voltmax,15,38,0,0,#aa0009,1,0,0,0,0,26
1166,9578,Bobina Bora de Bujia,5,2,715,0,ZSE033,Bobina Bora de Bujia Marca Beru,4,5,0,0,#aa0009,1,0,0,0,0,106
1167,9746,Bobina Bora de Bujia,5,2,344.99,0,07k 905 715,Bobina Bora de Bujia Marca Voltmax,4,5,0,0,#aa0009,1,0,0,0,0,26
1168,10769,Bobina Bora de Bujia,5,2,461.59,0,07k 905 715 F,Bobina Bora de Bujia Marca Berg,4,5,0,0,#aa0009,1,0,0,0,0,45
1169,1214,Bobina Chevy C2,5,3,390,0,93363483,Bobina Chevy C2 04-12 Marca Voltmax,5,6,0,0,#aa0009,1,0,0,0,0,26
1170,5911,Bobina Chevy C2,5,3,705,0,93363483,Bobina Chevy C2 Marca ACDelco,5,6,0,0,#aa0009,1,0,0,0,0,47
1171,5911,Bobina Aveo,5,3,705,0,93363483,Bobina Aveo Marca ACDelco,15,38,0,0,#aa0009,1,0,0,0,0,47
1172,10952,Bobina Chevy Ovalada 01-03,5,3,486,0,1104038-SM,Bobina Chevy Ovalada 01-03 Marca Voltmax,5,6,0,0,#aa0009,1,12,13.5,10,0.95,26
1173,10953,Bobina Chevy Cuadrada 94-00,5,3,537.99,0,1103905GM,Bobina Chevy Cuadrada 94-00 Marca EGP,5,6,0,0,#aa0009,1,0,0,0,0,61
1174,11947,Bobina Chevy Cuadrada 94-00,5,3,705,0,1103905,Bobina Chevy Cuadrada 94-00 Marca Euro España,5,6,0,0,#aa0009,1,0,0,0,0,6
1175,1214,Bobina Corsa,5,3,390,0,93363483,Bobina Corsa Marca Voltmax,16,71,0,0,#aa0009,1,0,0,0,0,26
1176,4932,Bobina Derby,5,2,1372.99,0,032 90 106b,Bobina Derby Original,50,55,0,0,#aa0009,1,0,0,0,0,97
1177,10566,Bobina Derby,5,2,1135.99,0,0 986 MG2 805,Bobina Derby Marca Bosch,50,55,0,0,#aa0009,1,0,0,0,0,41
1178,1234,Bobina de Bujia Golf A4,5,2,435.99,0,06b 905 115 j,Bobina de Bujia Golf A4 Marca Berg,69,66,0,0,#aa0009,1,0,0,0,0,45
1179,1236,Bobina de Bujia Golf A4,5,2,398.95,0,06b 905 115,Bobina de Bujia Golf A4 Marca Herta,69,66,0,0,#aa0009,1,9,8,19,0.3,24
1180,2634,Bobina Golf A4 En Linea,5,2,1297.93,0,06a 905 097,Bobina Golf A4 En Linea Marca Herta,69,66,0,0,#aa0009,1,0,0,0,0,24
1181,4932,Bobina Golf A4,5,2,1372.99,0,032 905 106B,Bobina Golf A4 Original,69,66,0,0,#aa0009,1,0,0,0,0,97
1182,9006,Bobina Golf A4 En Linea,5,2,1164.99,0,06a 905 097,Bobina Golf A4 En Linea Marca Voltmax,69,65,0,0,#aa0009,1,0,0,0,0,26
1183,9863,Bobina Golf A4 de Bujia,5,2,343,0,11-011 11-010,Bobina Golf A4 de Bujia Marca Star Troni,69,66,0,0,#aa0009,1,0,0,0,0,69
1184,10566,Bobina Golf A4,5,2,1135.99,0,0 986 MG2 805,Bobina Golf A4  Marca Bosch,69,66,0,0,#aa0009,1,0,0,0,0,41
1185,6677,Radiador Aceite Transmision Jetta A3,2,2,1049.99,0,096 409 061 g,Radiador Aceite Transmision Jetta A3 Marca Top Engine,54,16,0,0,#aa0009,1,21,11.5,12.5,0.75,0
1186,1234,Bobina Jetta A4 de Bujia,5,2,435.99,0,06b 905 115 j,Bobina Jetta A4 de Bujia Marca Berg,55,16,0,0,#aa0009,1,0,0,0,0,45
1187,1236,Bobina Jetta A4 de Bujia,5,2,398.95,0,06b 905 155,Bobina Jetta A4 de Bujia Marca Herta,55,16,0,0,#aa0009,1,9,8,19,0.3,24
1188,2634,Bobina Jetta A4 En Linea,5,2,1297.93,0,06a 905 097,Bobina Jetta A4 En Linea Marca Herta,55,17,0,0,#aa0009,1,0,0,0,0,24
1189,6677,Radiador Aceite Transmicion Jetta A4,2,2,1049.99,0,069 409 061 g,Radiador Aceite Transmicion Jetta A4 Marca Top Engine,55,17,0,0,#aa0009,1,21,11.5,12.5,0.75,0
1190,9006,Bobina Jetta A4 En Linea,5,2,1164.99,0,06a 905 097,Bobina Jetta A4 En Linea Marca Voltmax,55,17,0,0,#aa0009,1,0,0,0,0,26
1191,9863,Bobina Jetta A4 de Bujia,5,2,343,0,11 011 11 010,Bobina Jetta A4 de Bujia Marca Star Troni,55,17,0,0,#aa0009,1,0,0,0,0,69
1192,10566,Bobina Jetta A4,5,2,1135.99,0,0 986 mg2 805,Bobina Jetta A4 Marca Bosch,55,17,0,0,#aa0009,1,0,0,0,0,41
1193,10566,Bobina Lupo,5,2,1135.99,0,0 986 MG 805,Bobina Lupo Marc Bosch,58,58,0,0,#aa0009,1,0,0,0,0,41
1194,4932,Bobina Lupo,5,2,1372.99,0,032 905 106b,Bobina Lupo,58,58,0,0,#aa0009,0,0,0,0,0,0
1195,13489,Buje Horquilla March Inferior Chico,2,1,169.99,0,300074,Buje Horquilla March Inferior Chico Marca TEBO,27,34,0,0,#aa0009,1,13,8,6.5,0.3,12
1196,13482,Cacahuate estabilizador March Delantero,3,1,260,0,100066,Cacahuate estabilizador March Delantero Marca TEBO,27,34,0,0,#aa0009,1,38.5,8,6.5,0.35,12
1197,7161,Rotula Atos,3,6,145,0,60003,Rotula Atos Marca TEBO,70,37,0,0,#aa0009,1,13,8,6.5,0.25,0
1198,9168,Terminal Direccion Atos,3,6,148,0,501153,Terminal Direccion Atos Marca TEBO,70,37,0,0,#aa0009,1,13,8,7,0.35,0
1199,11171,Rotula Chevy,3,3,198.99,0,600047,Rotula Chevy Marca TEBO,5,6,0,0,#aa0009,1,0,0,0,0,0
1200,7181,Rotula Combi,3,2,299.99,0,600005,Rotula Combi Marca TEBO,48,53,0,0,#aa0009,1,13,8,6.5,0.75,0
1201,11360,Rotula Pick up D21 Inferior,3,1,270,0,600050-58,Rotula Pick up D21 Marca TEBO,30,41,0,0,#aa0009,0,0,0,0,0,0
1202,11360,Rotula Pick up D21 Inferior,3,1,270,0,600050-58,Rotula Pick up D21 Marca TEBO,30,41,0,0,#aa0009,1,0,0,0,0,0
1203,9862,Rotula Pick up D22 Superior,3,1,329.99,0,600051-58,Rotula Pick up D22 Superior Marca TEBO,31,93,0,0,#aa0009,1,0,0,0,0,0
1204,13484,Buje Horquilla Gol de Barril,3,2,53,0,300010,Buje Horquilla Gol De Barril Marca TEBO,51,56,0,0,#aa0009,1,13,8,6.5,0.15,0
1205,13542,Terminal Direccion Chevy Estandar,3,3,182,0,501329,Terminal Direccion Chevy Estandar Marca TEBO,5,6,0,0,#aa0009,1,0,0,0,0,0
1206,13534,Barra Central Pick Up D22,3,1,863,0,500062,Barra Central Pick Up D22 Marca TEBO,31,93,0,0,#aa0009,1,0,0,0,0,12
1207,9401,Rotula Golf A2 Vastago Grueso,3,2,192.13,0,600046,Rotula Golf A2 Vastago Grueso Marca TEBO,52,57,0,0,#aa0009,1,14,8.5,8,0.5,0
1208,9401,Rotula Golf A3 Vastago Grueso,3,2,192.13,0,600046,Rotula Golf A3 Vastago Grueso Marca TEBO,68,65,0,0,#aa0009,1,14,8.5,8,0.5,0
1209,13481,Brazo Barra Estabilizadora Golf A4,3,2,264.15,0,100023,Brazo Barra Estabilizadora Golf A4 99-02 Marca TEBO,69,66,0,0,#aa0009,1,0,0,0,0,12
1210,13484,Buje Horquilla Suspencion Golf A2 de Barril,3,2,53,0,300010,Buje Horquilla Suspencion Golf A2 de Barril Marca TEBO,52,57,0,0,#aa0009,1,13,8,6.5,0.15,12
1211,13484,Buje Horquilla Suspencion Golf A3 de Barril,3,2,53,0,300010,Buje Horquilla Suspencion Golf A3 de Barril Marca TEBO,68,65,0,0,#aa0009,1,13,8,6.5,0.15,12
1212,13484,Buje Horquilla Suspencion Golf A4 de Barril,3,2,53,0,300010,Buje Horquilla Suspencion Golf A4 de Barril Marca TEBO,69,66,0,0,#aa0009,1,13,8,6.5,0.15,12
1213,13485,Soporte Eje Trasero Golf A4 (Barquillo),3,2,314.48,0,269,Soporte Eje Trasero Golf A4 (Barquillo) Marca TEBO,69,66,0,0,#aa0009,0,0,0,0,0,0
1214,13485,Soporte Eje Trasero Golf A4 (Barquillo),3,2,314.48,0,269,Soporte Eje Trasero Golf A4 (Barquillo) Marca TEBO,69,66,0,0,#aa0009,1,0,0,0,0,0
1215,9401,Rotlua Jetta A2 Vastago Grueso,3,2,192.13,0,600046,Rotlua Jetta A2 Vastago Grueso Marca TEBO,53,15,0,0,#aa0009,1,14,8.5,8,0.5,0
1216,9401,Rotlua Jetta A3 Vastago Grueso,3,2,192.13,0,600046,Rotlua Jetta A2 Vastago Grueso Marca TEBO,54,15,0,0,#aa0009,1,14,8.5,8,0.5,0
1217,13483,Buje Horquilla Suspencion Golf A2,3,2,107.99,0,300001,Buje Horquilla Suspencion Golf A2 Sin Ceja Marca TEBO,52,57,0,0,#aa0009,1,13,8,6.5,0.15,12
1218,13483,Buje Horquilla Suspencion Jetta A2,3,2,107.99,0,300001,Buje Horquilla Suspencion Jetta A2 Sin Ceja Marca TEBO,53,15,0,0,#aa0009,1,13,8,6.5,0.15,12
1219,13483,Buje Horquilla Suspencion Jetta A3,3,2,107.99,0,300001,Buje Horquilla Suspencion Jetta A3 Sin Ceja Marca TEBO,54,16,0,0,#aa0009,1,13,8,6.5,0.15,12
1220,13483,Buje Horquilla Suspencion Jetta A4,3,2,107.99,0,300001,Buje Horquilla Suspencion Jetta A3 Sin CejaMarca TEBO,55,17,0,0,#aa0009,1,13,8,6.5,0.15,12
1221,13484,Buje Horquilla  Jetta A2 de Barril,3,2,53,0,300010,Buje Horquilla  Jetta A2 de Barril MARCA TEBO,53,15,0,0,#aa0009,1,13,8,6.5,0.15,12
1222,13484,Buje Horquilla Jetta A3 de Barril,3,2,53,0,300010,Buje Horquilla Jetta A3 de Barril Marca TEBO,54,16,0,0,#aa0009,1,13,8,6.5,0.15,12
1223,13481,Brazo Barra Estabilizadora Jetta A4,3,2,264.15,0,100023,Brazo Barra Estabilizadora Jetta A4 99-02 Marca TEBO,55,17,0,0,#aa0009,1,0,0,0,0,12
1224,13484,Buje Horquilla Jetta A4 de Barril,3,2,53,0,300010,Buje Horquilla Jetta A4 de Barril MArca TEBO,55,17,0,0,#aa0009,1,13,8,6.5,0.15,12
1225,13485,Soporte Eje Trasero Jetta A4 (Barquillo),3,2,314.48,0,300014-88,Soporte Eje Trasero Jetta A4 (Barquillo) Marca TEBO,55,17,0,0,#aa0009,1,0,0,0,0,0
1226,13483,Buje Horquilla Suspencion Golf A3,3,2,107.99,0,300001,Buje Horquilla Suspencion Golf A3 Sin Ceja Marca TEBO,68,65,0,0,#aa0009,1,13,8,6.5,0.15,12
1227,13483,Buje Horquilla Suspencion Golf A4,3,2,107.99,0,30001,Buje Horquilla Suspencion Golf A4 Sin Ceja Marca TEBO,69,66,0,0,#aa0009,1,13,8,6.5,0.15,12
1228,155,Bobina Pointer 06-,5,2,343,0,026 905 05,Bobina Pointer 06- Marca Berg,61,62,0,0,#aa0009,1,0,0,0,0,45
1229,1246,Bobina Pointer -04,5,2,357.99,0,0 986 MG2 801,Bobina Pointer -04 Marca Bosch,61,62,0,0,#aa0009,1,0,0,0,0,41
1230,11037,Bobina Pointer -04,5,2,344.99,0,377 905 105D,Bobina Pointer -04 Marca Berg,61,62,0,0,#aa0009,1,0,0,0,0,0
1231,13539,Terminal Direccion Pointer Estandar,3,2,189.99,0,501280,Terminal Direccion Pointer Estandar Marca TEBO,61,62,0,0,#aa0009,1,0,0,0,0,0
1232,4932,Bobina Polo,5,2,1372.99,0,032 905 106b,Bobina Polo Original,75,94,0,0,#aa0009,1,0,0,0,0,26
1233,10566,Bobina Polo,5,2,1135.99,0,0 986 MG2 805,Bobina Polo Marca Bosch,75,94,0,0,#aa0009,1,0,0,0,0,41
1234,10350,Bomba Agua Polo,2,2,240,0,06b 121 011 e,Bomba Agua Polo Best Cooling,75,94,0,0,#aa0009,1,0,0,0,0,53
1235,10566,Bobina Polo,5,2,1135.99,0,0 986 MG2 805,Bobina Polo Marca Bosch,75,94,0,0,#aa0009,0,0,0,0,0,0
1236,6677,Radiador Aceite Transmicion Ibiza,2,5,1049.99,0,096 409 061,Radiador Aceite Transmicion Ibiza Marca Top Engine,41,80,0,0,#aa0009,1,21,11.5,12.5,0.75,0
1237,4018,Filtro Aceite Ibiza,1,5,34.99,0,030 115 561 A,Filtro Aceite Ibiza Marca Regal Parts,41,80,0,0,#aa0009,1,0,0,0,0,98
1238,4020,Filtro Aceite Ibiza,1,5,46,0,ACNV1300,Filtro Aceite Ibiza Marca Diforza,41,80,0,0,#aa0009,1,0,0,0,0,18
1239,11251,Bobina Ibiza de Bujia,5,5,348,0,M11-012,Bobina Ibiza de Bujia Marca Refak,41,80,0,0,#aa0009,1,0,0,0,0,107
1240,13018,Bobina Ibiza de Bujia,5,5,453,0,KS-8012,Bobina Ibiza de Bujia Marca TETZUN,41,81,0,0,#aa0009,1,0,0,0,0,9
1241,2020,Terminal de Direccion Sentra 96-00,3,1,193,0,501071,Terminal de Direccion Sentra 96-00 Marca TEBO,34,45,0,0,#aa0009,1,14,8.5,8.5,0.55,0
1242,2020,Terminal de Direccion Sentra 01-06,3,1,193,0,501071,Terminal de Direccion Sentra 01-06 Marca TEBO,34,46,0,0,#aa0009,1,14,8.5,8.5,0.55,0
1243,10332,Rotula Sentra 96-00 Estriada,3,1,155.99,0,600041,Rotula Sentra 96-00 Estriada Marca TEBO,34,45,0,0,#aa0009,1,13,8,7,0.4,0
1244,10332,Rotula Sentra 96-00 Estriada,3,1,155.99,0,600041,Rotula Sentra 96-00 Estriada Marca TEBO,34,45,0,0,#aa0009,1,13,8,7,0.4,0
1245,10332,Rotula Sentra 01-06 Estriada,3,1,155.99,0,600041,Rotula Sentra 01-06 Estriada Marca TEbo,34,46,0,0,#aa0009,1,13,8,7,0.4,0
1246,12873,Bobina Sentra Tipo Lapiz,5,1,502.1,0,W2-224485RB04,Bobina Sentra Tipo Lapiz Original de Agencia,34,46,0,0,#aa0009,1,0,0,0,0,7
1247,13544,Rotula Sentra 07-12,3,1,204.99,0,600141,Rotula Sentra 07-12 Marca TEBO,34,47,0,0,#aa0009,1,11.5,7,7,0.35,0
1248,13545,Rotula Sentra 96-00 Lisa,3,1,149.99,0,600040,Rotula Sentra 96-00 Lisa Marca TEBO,34,45,0,0,#aa0009,1,0,0,0,0,0
1249,13545,Rotula Sentra 01-06 Lisa,3,1,149.99,0,600040,Rotula Sentra 01-06 Lisa Marca TEBO,34,46,0,0,#aa0009,1,0,0,0,0,0
1250,1214,Bobina Spark,5,3,390,0,93363483,Bobina Spark 12-17 Marca Voltmax,20,75,0,0,#aa0009,1,0,0,0,0,26
1251,5911,Bobina Spark,5,3,705,0,93363483,Bobina Spark  12-17 Marca ACDelco,20,75,0,0,#aa0009,1,0,0,0,0,47
1252,13482,Cacahuate Estabilizador Tiida Delantero,3,1,260,0,100066,Cacahuate Estabilizador Tiida Delantero Marca TEBO,35,49,0,0,#aa0009,1,39,8,6.5,0.35,12
1253,13486,Buje Horquilla Tiida Inferior Grande,3,1,120.08,0,300041,Buje Horquilla Tiida Inferior Grande Marca TEBO,35,49,0,0,#aa0009,1,13,8,6.5,0.15,12
1254,13541,Terminal Direccion Tiida Izquierda,3,1,262.99,0,501312,Terminal Direccion Tiida Izquierda Marca TEBO,35,1,0,0,#aa0009,1,23,8,8,0.75,0
1255,13540,Terminal Direccion Tiida Derecha,3,1,264,0,501311,Terminal Direccion Tiida Derecha Marca TEBO,35,49,0,0,#aa0009,1,0,0,0,0,0
1256,13540,Terminal Direccion Tiida Derecha,3,1,264,0,501311,Terminal Direccion Tiida Derecha Marca TEBO,35,49,0,0,#aa0009,0,0,0,0,0,0
1257,13543,Bieleta Tiida,3,1,164.99,0,501338,Bieleta Tiida Marca TEBO,35,49,0,0,#aa0009,1,0,0,0,0,12
1258,13544,Rotula Tiida,3,1,204.99,0,600141,Rotula Tiida Marca TEBO,35,49,0,0,#aa0009,1,0,0,0,0,0
1259,1206,Bobina Tsuru III,5,1,339.99,0,0 986 MG2 405,Bobina Tsuru III Marca Bosch,83,105,0,0,#aa0009,1,9,8,10,0.55,41
1260,2020,Terminal Direccion Tsusu III,3,1,193,0,501071,Terminal Direccion Tsusu III Marca TEBO,3,4,0,0,#aa0009,0,14,8.5,8.5,0.55,0
1261,10332,Rotula Tsuru III Estriada,3,1,155.99,0,600041,Rotula Tsuru III Estriada Marca TEBO,83,105,0,0,#aa0009,1,13,8,7,0.4,0
1262,13480,Cacahuate Estabilizador Tsuru III Delantero,3,1,120,0,100003,Cacahuate Estabilizador Tsuru III Delantero Corto Marca TEBO,83,105,0,0,#aa0009,1,13.5,8.5,8,0.25,12
1263,13488,Buje Horquilla Tsuru III Metal,3,1,102.99,0,300065,Buje Horquilla Tsuru III Metal Marca TEBO,83,105,0,0,#aa0009,1,0,0,0,0,12
1264,13545,Rotula Tsuru III Lisa,3,1,149.99,0,600040,Rotula Tsuru III Lisa Marca TEBO,83,105,0,0,#aa0009,1,0,0,0,0,0
1265,13487,Buje Horquilla Tiida Inferior Chico,3,1,117.99,0,300042,Buje Horquilla Tiida Inferior Chico Marca TEBO,35,49,0,0,#aa0009,1,13,8,6.5,0.15,0
1266,13484,Buje Horquilla Vento de Barril,3,2,53,0,300010,Buje Horquilla Vento de Barril Marca TEBO,65,69,0,0,#aa0009,1,13,8,6.5,0.15,12
1267,13482,Cacahuate Estabilizador Versa Delantero,3,1,260,0,100066,Cacahuate Estabilizador Versa Delantero Marca TEBO,37,51,0,0,#aa0009,1,38.5,8,6.5,0.35,0
1268,13486,Buje Horquillla Versa Inferior Grande,3,1,120.08,0,300041,Buje Horquillla Varsa Inferior Grande Marca TEBO,37,51,0,0,#aa0009,1,13,8,6.5,0.15,12
1269,13489,Buje Horquillla Varsa Inferior Chico,3,1,169.99,0,300074,Buje Horquillla Varsa Inferior Chico Marca TEBO,37,51,0,0,#aa0009,0,13,8,6.5,0.3,0
1270,1222,Bobina Vocho fuel injection,5,2,381,0,6n0 905 104,Bobina Vocho fuel injection Marca Bruck 2 Meses de Garantia,64,68,0,0,#aa0009,1,0,0,0,0,1
1271,1223,Bobina Vocho fuel injection,5,2,314,0,6n0 905 104 a,Bobina Vocho fuel injection Marca Voltmax 2 Meses de Garantia,64,68,0,0,#aa0009,1,0,0,0,0,26
1272,1252,Bobina Vocho Encendido de Platinos,5,2,250,0,3 224 771 008,Bobina Vocho Encendido de Platinos Marca Bosch,64,68,0,0,#aa0009,1,7,7,16,0.55,41
1273,1253,Bobina Vocho Encendido Electronico,5,2,334.99,0,3 224 771 000,Bobina Vocho Encendido Electronico Marca Bosch,64,68,0,0,#aa0009,1,7,7,16,0.55,41
1274,7226,Rotula Vocho Inferior,3,2,189.62,0,600002,Rotula Vocho Inferior Marca TEBO,64,68,0,0,#aa0009,1,13,8,6.5,0.4,0
1275,7227,Rotula Vocho Superior,3,2,189.99,0,600001,Rotula Vocho Superior Marca TEBO,64,68,0,0,#aa0009,1,13,8,6.5,0.4,0
1276,12201,Amortiguador Corsa Delantero Izquierdo,3,3,531.99,0,SANC0202,Amortiguador Corsa Delantero Izquierdo Marca Yokomitsu,16,71,0,0,#aa0009,1,0,0,0,0,10
1277,12418,Amortiguador Corsa Delantero Izquierdo,3,3,66.8,0,GO335,Amortiguador Corsa Delantero Izquierdo Marca Grob con 4 Años de Garantia,16,70,0,0,#aa0009,1,0,0,0,0,3
1278,12884,Amortiguador Sentra Delantero Derecho,3,1,1115,0,6709064,Amortiguador Sentra 13-19 Delantero Derecho Marca Grob con 4 Años de Garantia,34,48,0,0,#aa0009,1,0,0,0,0,3
1279,12489,Amortiguador Tiida Delantero Derecho,3,1,885.99,0,6709018,Amortiguador Tiida Delantero Derecho Marca Grob Con 4 Años de Garantia,35,49,0,0,#aa0009,1,0,0,0,0,3
1280,11492,Calavera Tiida Derecha,4,1,603,0,FCNN1101,Calavera Tiida Derecha 4 Puertas 07-13 Marca Diforza,35,49,0,0,#aa0009,1,0,0,0,0,18
1281,9211,Faro Tiida Izquierdo,4,1,1117.35,0,FFNN1102,Faro Tiida 07-10 Fondo Cromado Izquierdo marca Forcetc,35,49,0,0,#aa0009,1,0,0,0,0,39
1282,11186,Foco H4 9004,8,10,51.66,0,H9004H,Foco H4 9004 de 65 Whatts Marca Hella,76,95,0,0,#aa0009,1,0,0,0,0,0
1283,9122,Aceite de Transmision Estandar SAE 90,1,10,54.99,0,4571,Aceite de Transmision Estandar SAE 90 Monogrado Marca Fuji,76,95,0,0,#aa0009,1,0,0,0,0,19
1284,13093,Aditivo Para Aceite Bardahl #1,8,10,65.44,0,084514457-11041,Aditivo Para Aceite Bardahl #1 de 45 ml.,76,95,0,0,#aa0009,1,0,0,0,0,46
1285,13094,Aditivo Para Aceite Bardahl #2,1,10,63.99,0,087515454-11051,Aditivo Para Aceite Bardahl #2,76,95,0,0,#aa0009,1,0,0,0,0,46
1286,13153,Arrancador de Motor,8,10,48,0,0341-690231,Arrancador de Motor Marca Vento,76,95,0,0,#aa0009,1,0,0,0,0,88
1287,9476,Emblema Tapon Rueda Bora,8,10,72.99,0,Raq,Emblema Tapon Rueda Bora,89,122,0,0,#aa0009,1,0,0,0,0,4
1288,12168,Emblema Tapon Rueda Volkswagen Chico,8,10,58.99,0,Rodr,Emblema Tapon Rueda Volkswagen Chico,89,122,0,0,#aa0009,1,0,0,0,0,4
1289,3422,Emblema Tapon Rueda Espejo,8,10,48.99,0,Rodri,Emblema Tapon Rueda Espejo,89,122,0,0,#aa0009,1,0,0,0,0,4
1290,11673,Grasa Balero de 450 Gramos,8,10,38.99,0,28650645,Grasa Balero de 450 Gramos,76,95,0,0,#aa0009,1,0,0,0,0,0
1291,5226,Limpiador de Carburadores Spray,8,10,38,0,Aristo Car,Limpiador de Carburadores Spray Marca ARISTO 400ml,76,95,0,0,#aa0009,1,20.5,7,20.5,0.4,0
1292,12133,Maza Atos Delantera,3,6,218.99,0,51750-22000,Maza Atos Delantera Marca 77,70,37,0,0,#aa0009,1,0,0,0,0,0
1293,11220,Maza Atos Trasera,3,6,299.99,0,52710-02500NSB,Maza Atos Trasera Marca NSB,70,37,0,0,#aa0009,1,0,0,0,0,0
1294,7162,Rotula Atos,3,6,77,0,SUNK0100,Rotula Atos Marca Yokomitsu,70,36,0,0,#aa0009,1,13,7,7,0.45,0
1295,7156,Rotula Atos,3,6,77.99,0,54530-02000,Rotula Atos Marca 77,70,37,0,0,#aa0009,1,0,0,0,0,0
1296,5714,Maza Atos Trasera,3,6,319,0,51710-02500,Maza Atos Trasera Marca SKY,70,37,0,0,#aa0009,1,15,14,10,1.85,0
1297,1849,Cables de Bujias Para Atos,2,6,267.99,0,0 986 MG0 613,Cables de Bujias Para Atos Marca Bosch,70,36,0,0,#aa0009,1,8,22,18,0.3,41
1298,825,Balero Tren de Engranes Atos 3a y 4ta,2,6,75,0,43223-02040,Balero Tren de Engranes Atos 3a y 4ta Marca EGP,70,37,0,0,#aa0009,1,0,0,0,0,61
1299,2540,Maza Aveo Trasera,3,3,402.24,0,96471776NSB,Maza Aveo Trasera Marca NSB del 09-15,15,38,0,0,#aa0009,1,0,0,0,0,0
1300,2579,Maza Aveo Delantera,3,3,199.99,0,96535041,Maza Aveo Delantera Marca NSB,15,38,0,0,#aa0009,1,0,0,0,0,0
1301,4589,Maza Aveo Delantera,3,3,230,0,96535041,Maza Aveo Delantera Marca SKY,15,38,0,0,#aa0009,1,14.5,14.5,9.5,1.6,0
1302,12730,Maza Aveo Delantera,3,3,248,0,BMNC9900,Maza Aveo Delantera Marca Difroza,15,38,0,0,#aa0009,0,0,0,0,0,0
1303,12730,Maza Aveo Delantera,3,3,248,0,BMNC9900,Maza Aveo Delantera Marca Difroza,15,38,0,0,#aa0009,1,0,0,0,0,0
1304,12745,Muñon Aveo Trasero Derecho,3,3,204.99,0,96535152,Muñon Aveo Trasero Derecho Marca Bruck,15,38,0,0,#aa0009,1,0,0,0,0,0
1305,12747,Muñon Aveo Trasero Izquierdo,3,3,214.99,0,96535151,Muñon Aveo Trasero IZquierdo Marca Bruck,15,38,0,0,#aa0009,1,0,0,0,0,0
1306,12855,Cables de Bujias Para Aveo,5,3,370.43,0,96497773,Cables de Bujias Para Aveo Marca GM,15,38,0,0,#aa0009,1,0,0,0,0,8
1307,11605,Cables de Bujias Para Aveo,5,3,319.99,0,HBT-323,Cables de Bujias Para Aveo Marca ACDelco,15,38,0,0,#aa0009,1,0,0,0,0,47
1308,1241,Polea Loca Chevy Completa,2,3,262.61,0,90500229,Polea Loca Chevy Completa Con Aire Lisa Marca Nikko,5,6,0,0,#aa0009,1,10,9,15,0.95,0
1309,2328,Cedazo Bomba de Aceite Chevy,2,3,245,0,90410981,Cedazo Bomba de Aceite Chevy Marca GM,5,6,0,0,#aa0009,1,0,0,0,0,8
1310,2755,Cofre Chevy 01-03 Con lineas,4,3,1794.99,0,CCJC0110,Cofre Chevy 01-03 Con lineas Marca Simyi,5,6,0,0,#aa0009,1,0,0,0,0,70
1311,5725,Maza Chevy Delantera,3,3,165.43,0,90157724,Maza Chevy Delantera Marca NSB,5,6,0,0,#aa0009,1,14.5,14,10,1.25,0
1312,5726,Maza Chevy Trasera,3,3,133,0,90129572,Maza Chevy Trasera Marca NSB,5,6,0,0,#aa0009,1,0,0,0,0,0
1313,6676,Radiador Agua Chevy Automatico Con Aire,2,3,990.57,0,CRNC0160,Radiador Agua Chevy Automatico  Con Aire Acondicionado Marca Izaka,5,6,0,0,#aa0009,1,0,0,0,0,0
