_id,Clave,Producto,_idCategoria,_idMarca,Precio1,Precio2,No_parte,Descripcion,Modelo,Anios,RefaccionNueva,RefaccionOferta,color,Estatus,Alto,Largo,Ancho,Peso,id_proveedor
3296,4923,Junta Homocinetica Atos 99-04,3,6,313.16,0,DHNK0100,Junta Homocinetica Atos 99-04 Marca CIB,70,36,0,0,#aa0009,1,21,11,11,1.5,0
3297,4928,Junta Homocinetica Tsuru III 92-00,3,1,304.99,0,DHNN0100,Junta Homocinetica Tsuru III 92-00 Marca CIB,83,104,0,0,#aa0009,1,21,11,11,2.75,0
3298,4925,Junta Homocinetica Tsuru III 01-04,3,1,304.99,0,DHNN0110,Junta Homocinetica Tsuru III 01-04 Marca CIB,83,105,0,0,#aa0009,1,21,11,11,2.35,0
3299,12116,Junta Homocinetica Lupo 06-10,3,2,420,0,DHNV1300,Junta Homocinetica Lupo 06-10 Marca CIB,58,58,0,0,#aa0009,1,21,11,11,1.55,0
3300,3664,Espiga Lupo,3,2,281.99,0,6Q0 498 099,Espiga Lupo Marca Regal Parts,58,58,0,0,#aa0009,1,21,11,11,1.55,98
3301,3664,Espiga Lupo,3,2,281.99,0,6Q0 498 099,Espiga Lupo Marca Regal Parts,58,58,0,0,#aa0009,1,21,11,11,1.55,98
3302,3664,Espiga Polo,3,2,281.99,0,6Q0 498 099,Espiga Polo Marca Regal Parts,75,94,0,0,#aa0009,1,21,11,11,1.55,98
3303,12116,Junta Homocinetica Polo,3,2,420,0,DHNV1300,Junta Homocinetica Polo Marca CIB,75,94,0,0,#aa0009,1,21,11,11,1.55,0
3304,12038,Junta Homocinetica I10,3,6,312,0,DHNK0800,Junta Homocinetica I10 Marca CIB,71,87,0,0,#aa0009,1,21,11,11,1.65,0
3305,11354,Junta Homocinetica I10 SKY,3,6,433,0,49500-0X112,Junta Homocinetica I10 SKY,71,86,0,0,#aa0009,1,21,11,11,1.6,0
3306,11970,Espiga Tiida 1.6  sin ABS,3,1,280.81,0,DENN1110-   0900,Espiga Tiida 1.6  sin ABS Marca CIB,35,49,0,0,#aa0009,1,21,11,11,1.95,63
3307,11365,Junta Homocinetica Tiida 1.8 Derecha Larga,3,1,798.99,0,DHNN1101,Junta Homocinetica Tiida 1.8 Derecha Larga Marca CIB,35,49,0,0,#aa0009,1,11,11,49,4.2,0
3308,11970,Espiga Versa Sin ABS,3,1,280.81,0,DENN1110-   0900,Espiga Versa Sin ABS Marca CIB,37,51,0,0,#aa0009,1,21,11,11,1.95,63
3309,11970,Espiga March sin ABS,3,1,280.81,0,DENN1110-   0900,Espiga March sin ABS MArca CIB,27,34,0,0,#aa0009,1,21,11,11,1.95,63
3310,11341,Junta Homocinetica Platina,3,1,309.99,0,DHNN7708- DHNN03,Junta Homocinetica Platina Marca CIB,33,44,0,0,#aa0009,1,21,11,11,1.85,0
3311,11010,Junta Homocinetica Bora 05-11,3,2,442.09,0,DHNV7305-0400,Junta Homocinetica Bora 05-11 Marca CIB,4,5,0,0,#aa0009,1,21,11,11,2.35,0
3312,5364,Macheta Corsa 01-06,3,3,98.69,0,93326472-H,Macheta Corsa 01-06Marca Euro España,16,70,0,0,#aa0009,1,12,12,12,0.3,0
3313,5351,Macheta Corsa sin Herraje,3,3,42.89,0,321 498 203,Macheta Corsa sin Herraje Marca Nikko,16,70,0,0,#aa0009,1,12,12,12,0.3,0
3314,11009,Junta Homocinetica Corsa,3,3,309.99,0,DHNC7705,Junta Homocinetica Corsa Marca CIB,16,70,0,0,#aa0009,1,21,11,11,1.85,0
3315,2180,"Junta Homocinetica Matiz G1, G2",3,3,309.99,0,DHNG0100,"Junta Homocinetica Matiz G1, G2 Marca CIB",18,73,0,0,#aa0009,1,21,11,11,1.45,0
3316,4480,Junta Homocinetica Sentra 07-12 Derecha Lrrga,3,1,754.99,0,DHNN1402,Junta Homocinetica Sentra 07-12 Derecha Lrrga Marca CIB,34,47,0,0,#aa0009,1,11,46,11,4.2,0
3317,5346,Macheta Golf A2 Con Herraje 90mm,3,2,87.99,0,321407331-MACH,Macheta Golf A2 Con Herraje 90mm Marca Euro España,52,57,0,0,#aa0009,1,12,12,12,0.35,0
3318,9266,Macheta Golf A2 con Herraje 90mm,3,2,82.99,0,171 407 283,Macheta Golf A2 con Herraje 90mm Marca Doble Seven,52,57,0,0,#aa0009,1,12,12,12,0.4,0
3319,9266,Macheta Pointer con Herraje 90mm,3,2,82.99,0,171 407 283,Macheta Pointer con Herraje 90mm Marca Doble seven,61,62,0,0,#aa0009,1,12,12,12,0.4,0
3320,5346,Macheta Pointer con Herraje 90mm,3,2,87.99,0,321407331-MACH,Macheta Pointer con Herraje 90mm Marca Euro España,61,62,0,0,#aa0009,1,12,12,12,0.4,0
3321,5351,Macheta Pointer Sin Herraje,3,2,42.89,0,321 498 203,Macheta Pointer Sin Herraje Marca Niko,61,62,0,0,#aa0009,1,12,12,12,0.4,0
3322,5351,Macheta Caribe Sin Herraje,3,2,42.89,0,321 498 203,Macheta Caribe Sin Herraje Marca Nikko,61,62,0,0,#aa0009,1,11,11,10,0.2,0
3323,9266,Macheta Caribe Con Herraje 90mm,3,2,82.99,0,171 407 283,Macheta Caribe Con Herraje 90mm Marca Doble Seben,47,22,0,0,#aa0009,1,12,12,12,0.4,0
3324,5346,Macheta Caribe con Herraje 90mm,3,2,87.99,0,321407331-MACH,Macheta Caribe con Herraje 90mm Marca Euro España,47,22,0,0,#aa0009,1,12,12,12,0.4,0
3325,5363,Macheta CHevy,3,3,57.37,0,93230071M,Macheta CHevy Marca EGP,5,6,0,0,#aa0009,1,11,11,10,0.2,0
3326,10528,Macheta Junta Homosinetica Chevy,3,3,64.99,0,BT-2068,Macheta Junta Homosinetica Chevy Marca Doble Seven,5,6,0,0,#aa0009,1,12,12,12,0.25,0
3327,12902,Macheta Junta Homosinetica Chevy,3,3,111.99,0,93230069,Macheta Junta Homosinetica Chevy Marca GM,5,6,0,0,#aa0009,1,11,11,10,0.25,0
3328,13599,Macheta Chevy,3,3,112.28,0,93429132,Macheta Chevy GM Original,5,6,0,0,#aa0009,1,11,11,11,0.2,0
3329,12427,Macheta Tsuru III Original,3,1,148,0,39210-Y02G0,Macheta Tsuru III Original de Agencia,83,105,0,0,#aa0009,1,11,11,11,0.25,0
3330,5351,Macheta Tornado sin Herraje,3,3,42.89,0,321 498 203,Macheta Tornado sin Herraje Marca Nikko,21,76,0,0,#aa0009,1,11,11,10,0.2,0
3331,12054,Junta Homocinetica Gol,3,2,270,0,DHNV0600,Junta Homocinetica Gol Marca CIB,51,56,0,0,#aa0009,1,21,11,11,1.85,0
3332,6603,Junta Homocinetica Aveo Estandar,3,3,375,0,DHNC9910,Junta Homocinetica Aveo EstandarMArca CIB,15,38,0,0,#aa0009,1,21,11,11,2.1,0
3333,6598,Junta Homocinetica Aveo Estandar/Automatico,3,3,344.99,0,DHNC9900,Junta Homocinetica Aveo Estandar/Automatico Marca CIB,15,38,0,0,#aa0009,1,21,11,11,1.8,0
3334,11419,Macheta Junta Homocinetica Versa,3,1,73.99,0,C9741ED00A-MACH,Macheta Junta Homocinetica Versa Marca Eruo Epaña,37,51,0,0,#aa0009,1,12,12,12,0.3,0
3335,5400,Junta Homocinetica Versa 12-17,3,1,342.24,0,DHNN0900,Junta Homocinetica Versa 12-17 Marca CIB,37,51,0,0,#aa0009,1,21,11,11,1.9,0
3336,11419,Junta Homocinetica March,3,1,73.99,0,DHNN0900,Junta Homocinetica March Marca CIb,27,34,0,0,#aa0009,1,21,11,11,1.9,0
3337,11419,Macheta Junta Homosinetica March,3,1,73.99,0,C9741ED00A-MACH,Macheta Junta Homosinetica March Marca CIB,27,34,0,0,#aa0009,1,12,12,12,0.3,0
3338,12429,Macheta Junta Homocinetica Platina Original,3,1,135,0,7701462100,Macheta Junta Homocinetica Platina Original,33,44,0,0,#aa0009,1,12,12,12,0.3,0
3339,11570,Macheta Platina,3,1,62,0,328124-BT,Macheta Platina Marca doble Seven,33,44,0,0,#aa0009,1,12,12,12,0.25,0
3340,4472,Junta Homocinetica Platina,3,1,310.06,0,DHNN0310,Junta Homocinetica Platina Marca CIB,33,44,0,0,#aa0009,1,21,11,11,1.85,0
3341,4926,Junta Homosinetica Tsuru III 05-17,3,1,323,0,39710-F4291,Junta Homosinetica Tsuru III 05-17 Marca NSB,83,105,0,0,#aa0009,1,21,11,11,2.2,0
3342,4927,Junta Homocinetica Tsuru III 05-17,3,1,309.99,0,DHNN0120,Junta Homocinetica Tsuru III 05-17 Marca CIB,83,105,0,0,#aa0009,1,21,11,11,2.2,0
3343,13648,Macheta Golf A3 con Herraje Boca Grande,3,2,37,0,191 498 202 A,Macheta Golf A3 con Herraje Boca Grande Marca Doble Seven,68,65,0,0,#aa0009,1,10,10,12,0.15,0
3344,4779,Hule Puerta Golf A2 2 Puertas,4,2,187,0,N/A,Hule Puerta Golf A2 2 Puertas,52,57,0,0,#aa0009,1,27,28,6,1,0
3345,4780,Hule Puerta Golf A2 4 Puertas,4,2,187,0,HAZ,Hule Puerta Golf A2 4 Puertas,52,57,0,0,#aa0009,1,27,28,6,1,0
3346,4780,Huke Puerta Golf A3 4 Puertas,4,2,187,0,HAZ,Hule Puerta Golf A3 4 Puertas,68,65,0,0,#aa0009,1,27,28,6,1,0
3347,3653,Espiga Golf A3 100mm,3,2,308,0,191 407 311 C,Espiga Golf A3 100mm Marca NSB,68,65,0,0,#aa0009,1,21,11,11,2.25,42
3348,4929,Junta Homosinetica Golf A3,3,2,289,0,DHNV1800-0200,Junta Homocinetica Golf A3 Marca CIB,68,65,0,0,#aa0009,1,21,11,11,1.6,0
3349,4935,Junta Homocinetica Golf A3,3,2,285,0,191 407 331,Junta Homocinetica Golf A3 Marca NSB,68,65,0,0,#aa0009,1,21,11,11,1.85,0
3350,4934,Junta Homocinetica Golf A3,3,2,294.99,0,DHNV1600-     31,Junta Homocinetica Golf A3 Marca CIB,68,65,0,0,#aa0009,1,21,11,11,1.95,0
3351,4934,Junta Homocinetica Jetta A3,3,2,294.99,0,DHNV1600-     31,Junta Homocinetica Jetta A3 Marca CIB,54,16,0,0,#aa0009,1,21,11,11,1.95,0
3352,4935,Junta Homocinetica Jetta A3,3,2,285,0,191 407 331,Junta Homocinetica Jetta A3  Marca NSB,54,16,0,0,#aa0009,1,21,11,11,1.95,0
3353,3653,Espiga Jetta A3 100mm,3,2,308,0,191 407 311 C,Espiga Jetta A3 100mm Marca NSB,54,16,0,0,#aa0009,1,21,11,11,2.25,42
3354,4780,Hule Puerta Jetta A2 Delantera 4 Puertas,4,2,187,0,HAZ,Hule Puerta Jetta A2 Delantera 4 Puertas,53,15,0,0,#aa0009,1,26,26,8,1,0
3355,13648,Macheta Combi con Herraje Boca Grande,3,2,37,0,191 498 202 A,Macheta Combi con Herraje Boca Grande Marca Doble Seven,48,53,0,0,#aa0009,1,11,11,12,0.2,0
3356,4778,Hule Puerta Corrediza Combi,4,2,129.9,0,HUL PTA CORR,Hule Puerta Corrediza Combi,48,53,0,0,#aa0009,1,22,24,8,0.3,0
3357,4777,Hule Puerta Trasera Combi Cabina,4,2,110,0,N/A,Hule Puerta Trasera Combi Cabina,48,53,0,0,#aa0009,1,22,23,5,0.25,0
3358,4773,Hule Puerta Trasera Caribe 4 Puertas,4,2,88.99,0,N/A,Hule Puerta Trasera Caribe 4 Puertas,47,22,0,0,#aa0009,1,23,23,3,0.25,0
3359,3646,Espiga Pointer sin Seguro,3,2,270,0,171 498 311B,Espiga Pointer sin Seguro Marca NSB,61,62,0,0,#aa0009,1,21,11,11,1.85,42
3360,4929,Junta Homocinetica Caribe,3,2,289,0,DHNV1800-0200,Junta Homocinetica Caribe Marca CIB,47,22,0,0,#aa0009,1,21,11,11,1.6,0
3361,9191,Junta Homocinetica Chevy,3,3,332,0,DHNC0100,Junta Homocinetica Chevy  Marca CIB,5,6,0,0,#aa0009,1,21,11,11,2,0
3362,3650,Espiga Chevy sin Seguro,3,3,267.99,0,93429132,Espiga Chevy sin Seguro Marca NSB,5,6,0,0,#aa0009,1,21,11,11,1.85,42
3363,4775,Hule Puerta Izquierda Combi,4,2,92.99,0,HAZ,Hule Puerta Izquierda Combi,48,53,0,0,#aa0009,1,20,20,8,0.3,0
3364,4774,Hule Puerta Derecha Combi,4,2,92.99,0,HAZ,Hule Puerta Derecha Combi,48,53,0,0,#aa0009,1,21,22,8,0.3,0
3365,4935,Junta Homocinetica Combi,3,2,285,0,191 407 331,Junta Homocinetica Combi Maerca NSB,48,53,0,0,#aa0009,1,21,11,11,1.85,0
3366,4934,Junta Homocinetica Combi,3,2,294.99,0,DHNV1600-     31,Junta Homocinetica Combi Marca CIB,47,22,0,0,#aa0009,1,21,11,11,1.95,0
3367,3656,Espiga Golf A4 1.8 Turbo,3,2,388.99,0,1J0 498 099 E,Espiga Golf A4 1.8 Turbo Marca Regal Parts,69,66,0,0,#aa0009,1,21,11,11,2.56,98
3368,8988,Junta Homocinetica Tripoide Golf A4,3,2,555,0,DHNV3120,Junta Homocinetica Tripoide Golf A4 Marca CIB,55,17,0,0,#aa0009,1,21,11,11,1.55,0
3369,3657,Espiga Golf A4,3,2,322,0,DENV3120,Espiga Golf A4 Marca CIB,69,66,0,0,#aa0009,1,21,11,11,2.56,63
3370,4779,Hule Puerta Jetta A2 2 Puertas,4,2,187,0,N/A,Hule Puerta Jetta A2 2 Puertas,53,15,0,0,#aa0009,1,27,28,6,1,0
3371,4780,Hule puerta Delantera Jetta A2,4,2,187,0,HAZ,Hule puerta Delantera Jetta A2,54,16,0,0,#aa0009,1,26,26,8,1,0
3372,8988,Junta Homocinetica Tripoide A4,3,2,555,0,DHNV3120,Junta Homocinetica Tripoide A4 Marca CIB,55,17,0,0,#aa0009,1,21,11,11,1.55,0
3373,3657,Espíga Jetta A4,3,2,322,0,DENV3120,Espíga Jetta A4 Marca CIB,55,17,0,0,#aa0009,1,21,11,11,2.56,63
3374,2714,Espiga Jetta A5 08-15,3,2,309.99,0,DENV0100,Espiga Jetta A5 08-15 Marca CIB,56,18,0,0,#aa0009,1,,,,,63
3375,9317,Macheta Matiz,3,3,73.99,0,96273570-MACH,Macheta Matiz Marca Euro España,18,73,0,0,#aa0009,1,12,12,12,0.3,0
3376,3646,Espiga Caribe sin Seguro,3,2,270,0,171 498 311B,Espiga Caribe sin Seguro Marca NSB,47,22,0,0,#aa0009,1,0,0,0,0,42
3377,4929,Junta Homocinetica Pointer,3,2,289,0,DHNV1800-0200,Junta Homocinetica Pointer Marca CIB,61,62,0,0,#aa0009,1,21,11,11,1.6,0
3378,3394,Macheta Spark,3,1,82,0,94564018-MACH,Macheta Spark Marca Euro España,27,34,0,0,#aa0009,1,21,21,21,0.3,0
3379,10864,Junta Homocinetica Tiida 1.8 Izquierda Corta,3,1,357,0,DHNN1102,Junta Homocinetica Tiida 1.8 Izquierda Corta Marca CIB,35,49,0,0,#aa0009,1,21,11,11,2.1,0
3380,11007,Espiga Tiida 1.8 sin ABS 06-17,3,1,282.87,0,DENN1100,Espiga Tiida 1.8 sin ABS 06-17 Marca CIB,35,49,0,0,#aa0009,1,21,11,11,2.15,63
3381,6757,Regulador Alternador Vocho,5,2,209.99,0,9 190 087 003,Regulador Alternador Vocho Marca Bosch,64,68,0,0,#aa0009,1,0,0,0,0,0
3382,13802,Motoventilador Sentra 13-19 Completo Con Tolva,5,1,1397.99,0,MMNN1800,Motoventilador Sentra 13-19 Completo Con Tolva Marca Izaka,34,48,0,0,#aa0009,1,51,62,22,4.45,0
3383,10974,Motoventilador Tiida Completo sin Aire,5,1,879,0,21487-EL00A,Motoventilador Tiida Completo sin Aire Marca Berg,35,49,0,0,#aa0009,1,49,65,17,4.4,0
3384,10973,Motoventilador Tiida Completo Con Aire 06-10,5,1,995.83,0,21481-EL30A,Motoventilador Tiida Completo Con Aire 06-10 Marca Berg,35,49,0,0,#aa0009,1,49,65,17,5.45,0
3385,8685,Hule Parabrisas Vocho Modelo Viejo Con Ranura,4,2,158,0,HAZ,Hule Parabrisas Vocho Modelo Viejo Con Ranura,64,68,0,0,#aa0009,1,22,29,8,1.5,0
3386,4795,Hule Ventana Lateral Vocho,4,2,136.99,0,HUL VEN VW,Hule Ventana Lateral Vocho,64,68,0,0,#aa0009,1,32,32,5,1,0
3387,2886,Corredera Poste Ventana Vocho Pieza,4,2,32,0,HAZ,Corredera Poste Ventanilla Vocho Pieza,64,68,0,0,#aa0009,1,,,,,4
3388,12289,Canuela Aleta Vocho,4,2,32,0,112-c jul,Canuela Aleta Vocho,64,68,0,0,#aa0009,1,45,3,1,0.1,4
3389,2252,Canuela Vidrio Botaaguas Caribe Derecha (Baston),4,2,68.99,0,GON HAZ,Canuela Vidrio Botaaguas Caribe Derecha (Baston),47,22,0,0,#aa0009,1,0,0,0,0,4
3390,3798,Motoventilador I10,5,6,639.99,0,25386-0X150,Motoventilador I10 Marca BERG,71,87,0,0,#aa0009,1,43,50,14,2.65,0
3391,10002,Motoventilador Tiida Completo sin Aire,5,1,922.45,0,21487-EL00AHQ,Motoventilador Tiida Completo sin Aire Marca Best Cooling,35,49,0,0,#aa0009,1,49,65,16,4.4,0
3392,5978,Moldura Jetta A3 Rollo,4,2,327,0,N/A,Moldura Jetta A3 Rollo de 4 Metros,54,16,0,0,#aa0009,1,37,39,9,2.5,0
3393,5978,Moldura Golf A3 Rollo,4,2,327,0,N/A,Moldura Golf A3 Rollo 4 Metros,68,65,0,0,#aa0009,1,37,39,9,2.5,0
3394,2885,Corredera Poste Ventanilla Caribe Pieza,4,2,37,0,HAZ,Corredera Poste Ventanilla Caribe Pieza,47,22,0,0,#aa0009,1,,,,,4
3395,2889,Corredera Ventana Superior Caribe,4,2,68.99,0,HAZ,Corredera Ventana Superior Caribe,47,22,0,0,#aa0009,1,,,,,4
3396,2890,Corredera Ventana Vocho Superior,4,2,87.99,0,CO VE VW,Corredera Ventana Vocho Superior,64,68,0,0,#aa0009,1,,,,,0
3397,2890,Corredera Ventana Combi Superior,4,2,87.99,0,CO VE VW,Corredera Ventana Combi Superior,48,53,0,0,#aa0009,1,,,,,4
3398,4743,Hule Cajuela Caribe Sun Grapa,4,2,119,0,HAZ,Hule Cajuela Caribe Sun Grapa,47,22,0,0,#aa0009,1,27,27,4,0.5,0
3399,4744,Hule Cajuela Caribe Tipo Original con Grapa,4,2,173,0,REMATE,Hule Cajuela Caribe Tipo Original con Grapa,47,22,0,0,#aa0009,1,27,26,4,0.8,0
3400,4745,Hule Cajuela Golf A3,4,2,178,0,N/A,Hule Cajuela Golf A3,68,65,0,0,#aa0009,1,27,27,4,0.75,0
3401,4745,Hule Cajuela Jetta A3,4,2,178,0,N/A,Hule Cajuela Jetta A3,54,16,0,0,#aa0009,1,27,27,4,0.75,0
3402,4757,Hule Medallon Vocho 1200 1500,4,2,139,0,HAZ,Hule Medallon Vocho 1200 1500,64,67,0,0,#aa0009,1,26,30,6,0.7,0
3403,4749,Hule Cofre Vocho Modelo Viejo,4,2,59.99,0,HAZ,Hule Cofre Vocho Modelo Viejo,64,67,0,0,#aa0009,1,21,21,3,0.35,0
3404,4747,Hule Cofre Vocho Modelo Nuevo Superior Completo,4,2,49.99,0,HAZ,Hule Cofre Vocho Modelo Nuevo Superior Completo,64,68,0,0,#aa0009,1,19,21,3,0.2,0
3405,4742,Hule Cajuela Brasilia Tipo Original,4,2,135,0,HAZ,Hule Cajuela Brasilia Tipo Original,46,35,0,0,#aa0009,1,26,27,6,0.85,0
3406,4748,Hule Cofre Vocho Modelo Nuevo,4,2,82.99,0,HUL COF VW,Hule Cofre Vocho Modelo Nuevo,64,68,0,0,#aa0009,1,23,24,5,0.5,0
3407,4753,Hule Medallon Caribe Tipo Original,4,2,225,0,n/a,Hule Medallon Caribe Tipo Original,47,22,0,0,#aa0009,1,33,37,5,0.85,0
3408,4772,Hule Puerta Delantera Caribe 4 Puertas,4,2,87,0,HAZ,Hule Puerta Delantera Caribe 4 Puertas Tipo Original,47,22,0,0,#aa0009,1,23,24,3,0.25,0
3409,4795,Hule Ventana Lateral Vocho,4,2,136.99,0,HUL VEN VW,Hule Ventana Lateral Vocho,64,68,0,0,#aa0009,1,32,32,5,0.6,0
3410,4771,Hule Puerta Caribe 2 Puertas Tipo Original,4,2,88.99,0,HAZ,Hule Puerta Caribe 2 Puertas Tipo Original,47,22,0,0,#aa0009,1,26,27,3,0.25,0
3411,4761,Hule Parabrisas Caribe Tipo Original,4,2,319,0,N/A,Hule Parabrisas Caribe Tipo Original,47,22,0,0,#aa0009,1,30,35,8,1.6,0
3412,4764,Hule Parabrisas Vocho Modelo Nuevo Sin Ranura,4,2,178,0,HUL PAR VW,Hule Parabrisas Vocho Modelo Nuevo Sin Ranura,64,68,0,0,#aa0009,1,26,26,8,0.9,0
3413,4759,Hule Medallon Vocho Modelo Nuevo Sin Ranura,4,2,174.99,0,HU ME VWN,Hule Medallon Vocho Modelo Nuevo Sin Ranura,64,68,0,0,#aa0009,1,28,30,7,1,0
3414,4792,Hule Ventana Lateral Combi Fija,4,2,250,0,HAZ,Hule Ventana Lateral Combi Fija,48,53,0,0,#aa0009,1,27,27,8,1.25,0
3415,4754,Hule Medallon Combi Tipo Original,4,2,250,0,N/A,Hule Medallon Combi Tipo Original,48,53,0,0,#aa0009,1,28,26,7,1,0
3416,4781,Hule Puerta trasera Jetta A2 4 Puertas,4,2,173,0,N/A,Hule Puerta trasera Jetta A2 4 Puertas,53,15,0,0,#aa0009,1,26,26,8,1,0
3417,4756,Hule Medallon Jetta A2 Tipo Original,4,2,269,0,N/A,Hule Medallon Jetta A2 Tipo Original,53,15,0,0,#aa0009,1,26,47,11,1.5,0
3418,4763,Hule Parabrisas Jetta A2 Tipo Original,4,2,269,0,HAZ,Hule Parabrisas Jetta A2 Tipo Original,53,15,0,0,#aa0009,1,33,35,7,1.45,0
3419,4794,Hule Ventana Lateral Golf Izquierda,4,2,208.99,0,V-192,Hule Ventana Lateral Golf Izquierda,52,57,0,0,#aa0009,1,23,34,7,1,0
3420,4781,Hule Puerta TRrasera Golf 4 Puertas,4,2,173,0,N/A,Hule Puerta TRrasera Golf 4 Puertas,52,57,0,0,#aa0009,1,26,26,8,1,0
3421,4755,Hule Medallon Golf A2 Tipo Original,4,2,269,0,HAZ,Hule Medallon Golf A2 Tipo Original,52,57,0,0,#aa0009,1,28,30,8,1,0
3422,4763,Hule Parabrisas Golf Tipo Parabrisas,4,2,269,0,HAZ,Hule Parabrisas Golf Tipo Parabrisas,52,57,0,0,#aa0009,1,33,35,7,1.45,0
3423,13980,Boster Gol 09-17,7,2,714.3,0,BONV0600,Boster Gol 09-17 Marca Izaka,51,56,0,0,#aa0009,1,28,28,28,3.1,35
3424,13980,Boster Polo,7,2,714.3,0,BONV0600,Boster Polo 1.6 Marca Izaka,75,94,0,0,#aa0009,1,28,28,28,3.1,35
3425,13980,Boster Lupo,7,2,714.3,0,BONV0600,Boster Lupo 1.6 Marca Izaka,58,58,0,0,#aa0009,1,28,28,28,3.1,35
3426,13978,Boster Pick up Np300 D23,7,1,786,0,BONN0710,Boster Pick up Np300 D23 Marca Izaka,28,41,0,0,#aa0009,1,28,28,28,4.35,35
3427,13977,Boster Aveo,7,3,681.99,0,BONC9900,Boster Aveo Marca Izaka,15,38,0,0,#aa0009,1,28,28,28,3.45,35
3428,5683,Boster Tiida,7,1,997.99,0,47210-EM30A,Boster Tiida Marca FP,35,49,0,0,#aa0009,1,26,26,25,3.35,38
3429,10348,Boster Pick up D22 08-10,7,1,684,0,47210-3S900,Boster Pick up D22 08-10 Marca FP,31,93,0,0,#aa0009,1,25,25,24,3.1,38
3430,9564,Boster Pick up D21 94-07,7,1,909.99,0,47210-F40NK,Boster Pick up D21 94-07 Marca FP,30,40,0,0,#aa0009,1,26,26,25,4.25,38
3431,8907,Boster Tiida,7,1,878,0,59110-02900,Boster Tiida Marca FP,35,49,0,0,#aa0009,1,22,22,22,2.2,38
3432,1967,Boster Spark 1.2 Litros,7,3,710,0,96566336,Boster Spark 1.2 Litros Marca FP,20,75,0,0,#aa0009,1,,,,,38
3433,1967,Boster Matiz 06- 1.0 Litros,7,3,710,0,96566336,Boster Matiz 06- 1.0 Litros Marca FP,18,73,0,0,#aa0009,1,,,,,38
3434,13622,Boster March 1.6 12-19,7,1,1672,0,D7210-3BA0B-N,Boster March 1.6 12-19 Original,27,34,0,0,#aa0009,1,28,28,28,3,7
3435,13622,Boster Versa 1.6 12-19,7,1,1672,0,D7210-3BA0B-N,Boster Versa 1.6 12-19 Original,37,51,0,0,#aa0009,1,28,28,28,3,7
3436,2432,Marcha Sentra 01-06 1.8,2,1,1150,0,21905106,Marcha Sentra 01-06 1.8 marca Nikko,34,46,0,0,#aa0009,1,,,,,0
3437,4357,Generador Vocho,5,2,3093.99,0,101302111,Generador Vocho marca Bosch,64,68,0,0,#aa0009,1,11,18,13,6.75,0
3438,5246,Alternador Golf A3 90 Amperes,5,2,1970,0,123320007,Alternador Golf A3 90 Amperes marca Voltmax,68,65,0,0,#aa0009,1,0,0,0,0,26
3439,9596,Depósito de anticongelante Aveo 07-15,2,3,194.99,0,96930818,Depósito de anticongelante Aveo 07-15 marca Marca Best Cooling,15,38,0,0,#aa0009,1,0,0,0,0,53
3440,145,Alternador Golf A4,5,2,3249.99,0,124515121,Alternador Golf A4 N-B 120 Amp marca Bosch,69,66,0,0,#aa0009,1,19,22,16,7.1,41
3441,3207,Bomba Gasolina Jetta A4,5,2,941,0,1j0 919 051,Bomba Gasolina Completa Golf/Jetta A4 marca Voltmax,55,17,0,0,#aa0009,1,0,0,0,0,26
3442,13981,Boster Golf A4,7,2,580,0,BONV0100,Boster Golf A4 marca IZAKA,69,66,0,0,#aa0009,1,29,28,28,3.1,35
3443,13981,Boster Jetta A4,7,2,580,0,BONV0100,Boster Jetta A4 marca IZAKA,55,17,0,0,#aa0009,1,29,28,28,3.1,35
3444,145,Alternador Jetta A4,5,2,3249.99,0,124515121,Alternador Jetta A4 N-B 120 Amp Marca Bosch,55,17,0,0,#aa0009,1,19,22,16,1.9,41
3445,3207,Bomba Gasolina Golf A4,5,2,941,0,1j0 919 051,Bomba Gasolina Golf A4 Marca Voltmax,69,66,0,0,#aa0009,1,0,0,0,0,26
3446,1081,Bendix Tsuru III,5,1,288,0,EDRN0110,Bendix Tsuru III Marca Bruck,83,105,0,0,#aa0009,1,5,5,9,0.3,1
3447,9966,Marcha Sentra 95-08 8 dientes,5,1,998.98,0,23300-F4211,Marcha Sentra 1995-2000  8 dientes marca Voltmax,34,45,0,0,#aa0009,1,23,25,16,3.6,0
3448,9966,Marcha Tsuru III 8 dientes,5,1,998.98,0,23300-F4211,Marcha Tsuru III 8 dientes marca Voltmax,83,105,0,0,#aa0009,1,32,25,16,3.6,0
3449,1085,Bendix Combi 1800,5,2,233.99,0,9008042133,Bendix Combi 1800 marca Bosch,48,53,0,0,#aa0009,1,6,6,10,0.3,41
3450,5668,Marcha Combi 1800,5,2,1894.99,0,AAO031,Marcha Combi 1800,48,53,0,0,#aa0009,1,15,27,11,3.1,0
3451,13081,Rotor Vocho Fuel Inyeccion,5,2,23,0,052905225C,Rotor Vocho Fuel Inyeccion marca Voltmax,64,68,0,0,#aa0009,1,6,5,4,0.2,0
3452,12170,Rotor Encendido Platino Vocho,5,2,25.99,0,43905225,Rotor Encendido Platino Vocho marca Bruck,64,68,0,0,#aa0009,1,7,4,3,0.2,0
3453,13065,Distribuidor Tsuru III 16 Val.,5,1,1369.99,0,22100F4302NK,Distribuidor Tsuru III 00-03  16 Val. marca Voltmax,83,105,0,0,#aa0009,1,13,16,20,1.1,26
