_id,Clave,Producto,_idCategoria,_idMarca,Precio1,Precio2,No_parte,Descripcion,Modelo,Anios,RefaccionNueva,RefaccionOferta,color,Estatus,Alto,Largo,Ancho,Peso
609,12010,Calavera Gol Izquierda,4,2,484.99,0,FCNV0672,Calavera Gol Rojo Blanco 5 Puertas Izquierdo 13-15,51,56,0,0,#aa0009,1,0,0,0,0
610,11233,Bomba Aceite Matiz,2,3,555.99,0,DM1001,Bomba Aceite Matiz 1.0 Diamond,18,73,0,0,#aa0009,1,0,0,0,0
611,8491,Bomba Aceite Matiz,2,3,786.05,0,963252646K,Bomba Aceite Matiz Nikko,18,73,0,0,#aa0009,1,0,0,0,0
612,4618,Guia Cadena Tensora Tsuru III Recta,2,1,80,0,13085 0M300,Guia Cadena Tensora Tsuru III Recta Metalica,83,105,0,0,#aa0009,1,33,7,5,0.25
613,10330,Chicote Freno de Mano Pick up D21 Trasero Derecho,2,1,145,0,36530-08G00,Chicote Freno de Mano Pick up D21 Trasero Derecho Corto Marca Cablex,30,40,0,0,#aa0009,1,0,0,0,0.4
614,11895,Chicote Freno Mano Pick up D21 Central,2,1,89.58,0,36402-08G00,Chicote Freno Mano Pick up D21 Central Marca Cablex,30,40,0,0,#aa0009,1,0,0,0,0
615,7970,Tapon Aceite Pick up D21,2,1,35.99,0,HTNN0111,Tapon Aceite Pick up D21 16 Val,30,40,0,0,#aa0009,1,0,0,0,0
616,10351,Chicote Freno Mano Pick up D21 Trasero Izquierdo,2,1,158,0,36531-08G10,Chicote Freno Mano Pick up Trasero Izquierdo Largo Marca Cablex,30,40,0,0,#aa0009,1,0,0,0,0
617,3856,Faro Pick up D21 Izquierdo,4,1,319,0,B60-26G60,Faro Pick up D21 Izquierdo marca Herta,30,40,0,0,#aa0009,1,0,0,0,0
618,3855,Faro Pick up D21 Derecho,4,1,319,0,B6010-26G60,Faro Pick up D21 Derecho marca Herta,30,40,0,0,#aa0009,1,32,22,12,0.8
619,4836,Filtro Aire Pick up D22,1,1,136.99,0,0 986 MF4 001,Filtro Aire Pick up D22,31,93,0,0,#aa0009,1,0,0,0,0
620,7563,Balatas Polo Delanteras,7,2,179.99,0,GAP 850,Balatas Polo Delanteras Marca Beetle Marca FP,75,94,0,0,#aa0009,1,0,0,0,0
621,11664,Cremallera Polo Hidraulica,3,2,5297.99,0,DMNV1310,Cremallera Polo Hidraulica Yokomitzu,75,94,0,0,#aa0009,1,0,0,0,0
622,3973,Faro Polo Derecho,4,2,1401.62,0,FFNV1401,Faro Polo 03-07 Fondo Cromado Derecho,75,94,0,0,#aa0009,1,0,0,0,0
623,3974,Faro Polo Izquierdo,4,2,1214.99,0,FFNV1402,Faro Polo 03-07 Fondo Cromado Izquierdo,75,94,0,0,#aa0009,1,56,26,23,2
624,9908,Bomba Agua Sentra,2,1,295.99,0,21010-77a00,Bomba  Agua Sentra 07-12 Marca Herta,34,47,0,0,#aa0009,1,0,0,0,0
625,7465,Silenciador Vocho Fuel Inyection Con Resonador,2,2,568,0,099 368,Silenciador Vocho Fuel Inyection con Resonador incluido,64,68,0,0,#aa0009,1,0,0,0,0
626,11303,Bomba Agua Versa,2,1,265,0,21010-3HC0A,Bomba Agua Versa 11-17 Best Cooling,37,51,0,0,#aa0009,1,0,0,0,0
627,8092,Bomba Agua Vento,2,2,316.99,0,03C 121 008JX,Bomba Agua Vento Best Cooling,65,69,0,0,#aa0009,1,11,9.5,11,0.7
628,3998,Filtro Aceite Tsuru III,1,1,33.99,0,ACNN01100,Filtro Aceite Tsuru III 8 Valvulas  Grande marca Diforza,3,3,0,0,#aa0009,0,0,0,0,0
629,4639,Bomba Agua Tsuru II,2,1,244.19,0,21010-01M25P,Bomba Agua Tsuru II Brida Chica marca Best Cooling,83,103,0,0,#aa0009,1,0,0,0,0
630,9691,Balatas Tiida Delanteras,7,1,174.99,0,41080-3U936FP,Balatas Tiida Delanteras Marca FP,35,49,0,0,#aa0009,1,0,0,0,0
631,9681,Balatas Tiida Traseras,7,1,184.99,0,44060-ED026NK,Balatas Tiida Traseras de Tambor Marca FP,35,49,0,0,#aa0009,1,0,0,0,0
632,9678,Bomba Agua Tiida,2,1,335.62,0,21010-ET025P,Bomba Agua Tiida 07-17 marca Best Cooling,35,49,0,0,#aa0009,1,0,0,0,0
633,2930,Calavera Tiida Izquierda,4,1,603,0,FCNN1102,Calavera Tiida 4 puertas 07-13 Izquierda Marca Diforza,35,49,0,0,#aa0009,1,130,20,20,6.6
634,10785,Collarin Hidraulico Tiida 1.8 - 2.0,2,1,624.99,0,32150-00QAD,Collarin Hidraulico Tiida 1.8 - 2.0 Pata Larga Marca Rotex,35,49,0,0,#aa0009,1,25,20,17,3.9
635,2961,Collarin Hidraulico Tiida 1.6,2,1,569,0,30620-00QE,Collarin Hidraulico Tiida 1.6 Pata Corta marca Rotek,35,49,0,0,#aa0009,1,19,11,10,0.35
636,6092,Cremallera Tiida Electrica,3,1,1843.36,0,DMNN1100,Cremallera Tiida Dirección Electro-asistida marca Yokomitzu,35,49,0,0,#aa0009,1,111,24,14,6.4
637,9212,Faro Tiida Derecho,4,1,1117.35,0,FFNN1101,Faro Tiida 07-10 Fondo Cromado Derecho marca Forcetc,35,49,0,0,#aa0009,1,0,0,0,0
638,7063,Filtro Cabina Tiida,1,1,77.99,0,ABNN1100,Filtro Cabina Tiida marca Diforza,35,49,0,0,#aa0009,1,24.5,21,4,0.15
639,10298,Filtro Gasolina Tiida,1,1,139,0,17040-JX30A,Filtro Gasolina Tiida 07- marca Nikko,35,49,0,0,#aa0009,1,0,0,0,0
640,10119,Motoventilador Tiida Solo Trompo,5,1,598,0,21487EW30B,Motoventilador Tiida Con/Sin aire Solo Motor marca Bruck,35,49,0,0,#aa0009,1,0,0,0,0
641,10309,Palanca Direccional Tiida,5,1,526.99,0,25540-EE90A,Palanca Direccional Tiida 07- Marca Nikko,35,49,0,0,#aa0009,1,0,0,0,0
642,6404,Polea Cigueñal Tiida,2,1,455.99,0,1303-EN20C,Polea Cigueñal Tiida 1.8 2008 en adelante,35,49,0,0,#aa0009,1,0,0,0,0
643,9193,Faro Pointer Derecho,4,2,759.99,0,FFNV0211,Faro Pointer Derecho del 2006 en adelante marca Forcetec,61,62,0,0,#aa0009,1,63,31,27.5,3.35
644,8963,Faro Pointer Izquierdo,4,2,759.99,0,FFNV0212,Faro Pointer Izquierdo del 2006 en adelante marca Forcetec,61,62,0,0,#aa0009,1,0,0,0,0
645,2932,Cremallera Pointer Hidraulica,3,2,4577.99,0,377 422 065C,Cremallera Pointer Hidraulica Bruck,61,62,0,0,#aa0009,1,0,0,0,0
646,4001,Tornillo Cigueñal Platina,2,1,64.99,0,1209-00QAA,Tornillo Cigueñal Platina,33,44,0,0,#aa0009,1,10,10,4,0.2
647,12154,Filtro Aire Pathfinder,1,1,31.92,0,16546-15M00I,Filtro Aire Pathfinder Rectangular,32,43,0,0,#aa0009,1,0,0,0,0
648,10655,Filtro Gasolina Pathfinder,1,1,34.99,0,AGNN0110,Filtro Gasolina Pathfinder Curvo Metalico,32,43,0,0,#aa0009,1,0,0,0,0
649,8979,Filtro Gasolina Meriva,1,3,33,0,AGNC0100,Filtro Gasolina Meriva Con Grapas,19,74,0,0,#aa0009,1,0,0,0,0
650,9999,Filtro Gasolina Pick up 720,1,1,32,0,16400-F5100,Filtro Gasolina Pick up 720 motor 1800,29,42,0,0,#aa0009,1,0,0,0,0
651,10618,Filtro Gasolina Audi A3,1,4,42,0,AGNV3110,Filtro Gasolina Audi A3 Metalico Marca Diforza,11,10,0,0,#aa0009,1,0,0,0,0
652,4151,Filtro Gasolina Crossfox,1,2,41.36,0,FF-VW136,Filtro Gasolina Crossfox EGP,49,54,0,0,#aa0009,1,18,8.5,18,0.15
653,3862,Calavera Nissan D21 Derecha,4,1,235,0,FCNN0201,Calavera Nissan Pick up D21 Derecha Marca Diforza,30,40,0,0,#aa0009,1,37,14.5,11,0.65
654,3589,Bomba Gasolina Pick up D22,5,1,1599,0,EGNN0700,Bomba Gasolina Nissan Pick up D22 Completa marca Diforza,31,93,0,0,#aa0009,1,0,0,0,0
655,8142,Bomba Gasolina Pick up D22,5,1,1227.99,0,KS-A244,Bomba Gasolina Nissan Pick up D22 Completa marca TETZUN,31,93,0,0,#aa0009,1,46,7.5,20,1.6
656,780,FIltro Gasolina Pick up D22,1,1,31.99,0,16400-F4000,Filtro Gasolina Nissan Pick up D22,31,93,0,0,#aa0009,1,14.5,8,8,0.2
657,12993,Banda Tiempo Jetta A3,2,2,110,0,056 109 119A,Banda Tiempo Jetta A3 motor 1800 Marca TETZUN,54,16,0,0,#aa0009,1,0,0,0,0
658,10820,Carburador Jetta A3,2,2,2700,0,056-109-119A,Carburador Jetta A3 1800 Estanar Marca Voltmax,54,16,0,0,#aa0009,1,25,20,17,3.9
659,8474,Goma Pedal Clutch Jetta A4,2,2,68.99,0,1J0 721 173E,Goma Pedal Clutch Jetta A4,55,16,0,0,#aa0009,1,0,0,0,0
660,8452,Goma Pedal Freno Jetta A4,2,2,68.99,0,6K0 721 174,Goma Pedal Freno Jetta A4 sin topoe,55,17,0,0,#aa0009,1,0,0,0,0
661,6504,Polea Arbol Levas Jetta A4,2,2,208.99,0,60a 109 105 c,Polea Arbol Levas Jetta A4,55,17,0,0,#aa0009,1,0,0,0,0
662,4465,Polea loca Jetta A4,2,2,145,0,7623,Polea Loca Alternador Jetta A4,55,17,0,0,#aa0009,1,11,10.5,4,0.2
663,6545,Polea Tensora Banda Tiempo Jetta A4,2,2,165.99,0,06a 109 479 a,Polea Tensora Banda Tiempo Jetta A4,55,17,0,0,#aa0009,1,0,0,0,0
664,4452,Goma Pedal Clutch y Freno Platina,2,1,15.99,0,550,Goma Pedal Clutch y Freno Platina,33,44,0,0,#aa0009,1,8,5,1,0.05
665,4151,Filtro Gasolina Pointer,1,2,41.36,0,FF-VW136,Filtro Gasolina Pointer (Todos) marca Nikko,61,62,0,0,#aa0009,1,18,8.5,18,0.15
666,4157,Filtro Gasolina Polo,1,2,256.59,0,AGNV0400,Filtro Gasolina Polo con Regulador 4.0 Bar marca Diforza,75,94,0,0,#aa0009,1,18,8.5,18,0.15
667,4157,Filtro Gasolina Ibiza,1,5,256.59,0,AGNV0400,Filtro Gasolina Ibiza Con regulador 4.0 BAR marca Diforza,41,80,0,0,#aa0009,1,18,8.5,18,0.15
668,6371,Filtro Aire Ibiza,1,5,58.99,0,FL-HA9620,Filtro Aire Ibiza Rectangualr Alto High Filter,41,80,0,0,#aa0009,1,37,14.5,5,0.25
669,9475,Filtro Aire Sentra,1,1,32,0,AANN0120,Filtro Aire Sentra 95-99 (B14) NPPN,34,45,0,0,#aa0009,1,0,0,0,0
670,555,Balatas Sentra Delanteras,7,1,153.2,0,7342-D485NK,Balatas Sentra Delanteras marca FP,34,46,0,0,#aa0009,1,17,8,6.5,1.35
671,2989,Bomba Agua Spark,2,3,392.99,0,25189130,Bomba Agua Spark Best Cooling,20,75,0,0,#aa0009,1,18,14,14,1
672,13160,Filtro AIre Aveo,1,3,52,0,96536696,Filtro Aire Aveo  Nikko 01-18,15,38,0,0,#aa0009,1,0,0,0,0
673,565,Balatas Toledo Traseras,7,5,145,0,8213-d1108 eg,Balatas Toledo Traseras marca FP,43,85,0,0,#aa0009,1,0,0,0,0
674,9807,Carburador Tsuru I,2,1,2112.87,0,64518-01G10N,Carburador Tsuru I 1 Garganta marca Voltmax,83,102,0,0,#aa0009,1,0,0,0,0
675,11196,Filtro Cabina Tornado,1,3,69.99,0,ABNG0100,Filtro Cabina Tornado marca Diforza,21,76,0,0,#aa0009,1,0,0,0,0
676,8979,Filtro Gasolina Tornado,1,3,33,0,AGNC0100,Filtro Gasolina Tornado con grapas,21,76,0,0,#aa0009,1,0,0,0,0
677,8235,Calavera Tornado Izquierda,4,3,482,0,93B13893,Calavera Tornado Izquierda marca Herta 2008 hacia abajo,21,76,0,0,#aa0009,1,0,0,0,0
678,8213,Calavera Tornado Derecha,4,3,482,0,3855 9000461,Calavera Tornado Derecha marca Herta 2008 hacia abajo Marca Herta,21,76,0,0,#aa0009,1,0,0,0,0
679,12666,Calavera Saveiro Izquierda,4,2,512,0,FCNV0652,Calavera Saveiro 10-13 Izquierda Marca Diforza,62,63,0,0,#aa0009,1,0,0,0,0
680,12665,Calavera Saveiro Derecha,4,2,512,0,FCNV0651,Calavera Saveiro 10-13 Derecha Marca Diforza,62,63,0,0,#aa0009,1,0,0,0,0
681,10617,Filtro Gasolina Peugeot 206,1,7,38.99,0,AGNN0300,Filtro Gasolina Peugeot 206,81,100,0,0,#aa0009,1,0,0,0,0
682,545,Balatas Tsuru II Traseras,7,1,137.66,0,44060-A03R0,Balatas Tsuru II Traseras marca FP,83,103,0,0,#aa0009,1,0,0,0,0
683,9999,Filtro Gasolina Urvan,1,1,32,0,16400-F5100,FIltro Gasolina Urvan,36,50,0,0,#aa0009,1,0,0,0,0
684,11283,Filtro Gasolina Urvan,1,1,211.99,0,AGNN0710,Filtro Gasolina Urvan Diforza,36,50,0,0,#aa0009,1,0,0,0,0
685,13328,Kit Herramienta Mecanico,8,10,579.01,0,320-144-023,Kit de Herramientas Mecanicas Con estulle Practico,76,95,0,0,#aa0009,1,0,0,0,0
686,1997,Faro Beetle Derecho,4,2,1623,0,FFV2111,Faro Beetle Derecho 98-05 Fondo Cromado,45,39,0,0,#aa0009,1,52,25,22,2.45
687,1997,Faro Beetle Izquierdo,4,2,1623,0,FFVV2112,Faro Beetle Izquierdo 98-05 Fondo Cromado,45,39,0,0,#aa0009,1,52,25,22,2.45
688,12154,Filtro Aire X-trail,1,1,31.92,0,16546-15M001,Filtro Aire X-trail,38,52,0,0,#aa0009,1,0,0,0,0
689,8979,Filtro Gasolina Zafira,1,3,33,0,AGNC0100,Filtro Gasolina Zafira,22,77,0,0,#aa0009,1,0,0,0,0
690,160,Amortiguador Atos Delantero,3,6,638,0,MP 307,Amortiguador delantero de Atos marca Bogue,70,36,0,0,#aa0009,1,61,16,16,3.6
691,190,Amortiguador Caribe Delantero,3,2,536,0,CR 221,Amortiguador Caribe Delantero Marca Bogue,47,22,0,0,#aa0009,1,0,0,0,0
692,192,Amortiguador Caribe Pierna,3,2,806,0,MP 002,Amortiguador Caribe Pierana Marca Bogue,47,22,0,0,#aa0009,1,0,0,0,0
693,198,Amortiguador Chevy Delantero,3,3,680,0,MP 148,Amortiguador Chevy Delantero marca Boge,5,6,0,0,#aa0009,1,61,16,16,3.5
694,201,Amortiguador Chevy Trasero,3,3,298,0,32291,Amortiguador Chevy Traseo Marca Boge,5,6,0,0,#aa0009,1,55,16,9,1.5
695,208,Amortiguador Combi Delantero,3,2,298,0,32057,Amortiguador Combi Delantero Marca Boge,48,53,0,0,#aa0009,1,0,0,0,0
696,213,Amortiguador Combi Trasero,3,2,298,0,32058,Amortiguador Combi Trasero 72-93 Marca Boge,48,53,0,0,#aa0009,1,0,0,0,0
697,216,Amortiguador Corsa Trasero,3,3,469.99,0,832545,Amortiguador Corsa Trasero Hatchback Marca Boge,16,71,0,0,#aa0009,1,55,16,9,1.5
698,220,Amortiguador Pick up D21 Trasero,3,1,438,0,32280,Amortiguador Nissan Pick up D21 Traser 1994 en Adelante Marca Boge,30,40,0,0,#aa0009,1,55,16,9,1.5
699,229,Amortiguador Derby Delantero,3,2,570,0,MP 020,Amortiguador Derby Delantero Pierna Marca Boge,50,55,0,0,#aa0009,1,0,0,0,0
700,227,Amortiguador Golf A2 Trasero,3,2,359.99,0,32237,Amortiguador Golf A2 Trasero Marca Boge,52,57,0,0,#aa0009,1,0,0,0,0
701,227,Amortiguador Golf A3 Trasero,3,2,359.99,0,32237,Amortiguador Golf A3 Trasero Marca Boge,68,65,0,0,#aa0009,1,0,0,0,0
702,229,Amortiguador Golf A2 Delantero,3,2,570,0,MP 020,Amortiguador Golf A2 Delantero Pierna Marca Boge,52,57,0,0,#aa0009,0,0,0,0,0
703,229,Amortiguador Golf A3 Delantero,3,2,570,0,MP 020,Amortiguador Golf A3 Delantero Pierna Marca Boge,68,65,0,0,#aa0009,0,0,0,0,0
704,227,Amortiguador Jetta A2 Trasero,3,2,359.99,0,32237,Amortiguador Jetta A2 Trasero Marca Boge,53,15,0,0,#aa0009,0,0,0,0,0
705,229,Amortiguador Jetta A3 Delantero,3,2,570,0,MP 020,Amortiguador Jetta A3 Delantero Pierna Marca Boge,54,16,0,0,#aa0009,1,0,0,0,0
706,229,Amortiguador Jetta A2 Delantero,3,2,570,0,Mp 020,Amortiguador Jetta A2 Delantero Pierna Marca Boge,53,15,0,0,#aa0009,1,0,0,0,0
707,227,Amortiguador Jett A3 Trasero,3,2,359.99,0,32237,Amortiguador Jetta A2 Trasero Marca Boge,54,16,0,0,#aa0009,0,0,0,0,0
708,231,Amortiguador Golf A4 Delantero,3,2,1149,0,MP 8241,Amortiguador Golf A4 Delantero Pierna Marca Boge,69,66,0,0,#aa0009,0,0,0,0,0
709,231,Amortiguador Jetta A4 Delantero,3,2,1149,0,MP 8241,Amortiguador Jetta A4 Delantero Pierna Marca Boge,55,17,0,0,#aa0009,1,0,0,0,0
710,101,Amortiguador Jetta A6 Delantero,3,2,593,0,SANV0100,Amortiguador Jetta A6 Delantero Marca Yokomitzu,57,19,0,0,#aa0009,1,0,0,0,0
711,909,Amortiguador March Trasero,3,1,665,0,6709054,Amortiguador March Trasero Marca Grob con 4 años de Garantia,27,34,0,0,#aa0009,1,58,8,8.5,2.1
712,243,Amortiguador Matiz Trasero,3,3,547.99,0,832385,Amortiguador Matiz Trasero Marca Boge,18,73,0,0,#aa0009,1,0,0,0,0
713,246,Amortiguador Platina Trasero,3,1,705,0,832480,Amortiguador Platina Trasero MarcaBoge,33,44,0,0,#aa0009,1,55,16,9,3.55
714,248,Amortiguador Pointer Delantero,3,2,515,0,CR 273,Amortiguador Pointer Delantero Marca Boge,61,62,0,0,#aa0009,1,42,5,5,1.95
715,257,Amortiguador Pointer Trasero,3,2,488,0,32369,Amortiguador Pointer Sedan y Guayin Trasero Marca Boge,61,62,0,0,#aa0009,1,61,16,16,2.1
716,176,Amortiguador Sentra Trasero,3,1,652,0,832454,Amortiguador Sentra 2000-2006 Trasero Marca Boge,34,46,0,0,#aa0009,1,0,0,0,0
717,270,Amortiguador Vocho Trasero,3,2,207.99,0,32034,Amortiguador Vocho Traser Marca boge,64,67,0,0,#aa0009,1,0,0,0,0
718,267,Amortiguador de Direccion Vocho,3,2,359.99,0,22003,Amortiguador de Direccion para Vocho Marca Boge,64,67,0,0,#aa0009,1,40,7,6,0.8
719,265,Amortiguador Vocho Delantero,3,2,230,0,32141,Amortiguador Vocho Delantero Marca Boge Automatic,64,68,0,0,#aa0009,1,18,6,55,1.55
720,7720,Polea Loca,8,10,85,0,10027,Polea Loca #10027 MExpulley,76,95,0,0,#aa0009,1,0,0,0,0
721,7570,Amortiguador Aveo Trasero,3,3,478,0,2709033,Amortiguador Aveo Trasero Marca Grob con 4 Años de Garantia,15,38,0,0,#aa0009,1,60,6,6.5,1.7
722,2778,Amortiguador Golf A4 Trasero,3,2,439,0,SANV3160,Amortiguador Golf A4 Trasero Marca Yokomitsu,69,66,0,0,#aa0009,1,60,7,6,1.9
723,2778,Amortiguador Jetta A4 Trasero,3,2,439,0,SANV3160,AmortiguadorJetta A4 Trasero Yokomitsu,55,17,0,0,#aa0009,1,60,7,6,1.9
724,10597,Amortiguador Lupo Trasero,3,2,603.04,0,832536,Amortiguador Lupo Trasero marca Boge,58,58,0,0,#aa0009,1,0,0,0,0
725,4027,Amortiguador Pick up NP300 Delantero,3,1,618.99,0,SANN0710,Amortiguador Nissan Pick up NP300 Delantero Marca Yokomitsu,28,41,0,0,#aa0009,1,49,13,49,2.25
726,4221,Amortiguador Pikc up NP300 Trasero,3,1,496,0,SANN0760,Amortiguador Nissan Pick up NP300 Delantero Yokomitsu,28,41,0,0,#aa0009,1,55,7,7,2.05
727,1423,Amortiguador Direccion Pointer,2,2,445.99,0,305 425 021 2,Amortiguador Direccion Pointer Marca Bruck,61,62,0,0,#aa0009,1,8,8,45,0.95
728,10699,Amortiguador Pointer Trasero,3,2,455.99,0,G 2369,Amortiguador Pointer Trasero Marca Grob con 4 Años de Garantia,61,62,0,0,#aa0009,1,0,0,0,0
729,10597,Amortiguador Polo Trasero,3,2,603.04,0,832536,Amortiguador Polo Trasero Marca Boge,75,94,0,0,#aa0009,1,0,0,0,0
730,1939,Amortiguador Spark Trasero,3,3,352.99,0,SANC0850,Amortiguador Spark Trasero Yokomitzu,20,75,0,0,#aa0009,1,55.5,6,6.5,1.4
731,5688,Amortiguador Spark Delantero Izquierdo,3,3,840,0,2709053,Amortiguador Spark  Delantero Izquierdo Marca Grob Con 4 Años de Garantia,20,75,0,0,#aa0009,0,0,0,0,0
732,5689,Amortiguador Spark Trasero,3,3,623.99,0,2709054,Amortiguador Spark Trasero Marca Grob Con 4 Años de Garantia,20,75,0,0,#aa0009,1,46,16,16,3.45
733,13212,Amortiguador Atos Delantero,3,6,622,0,GP307,Amortiguador Atos Delantero Marca Grob con 4 Años de Garantía,70,36,0,0,#aa0009,1,0,0,0,0
734,10596,Amortiguador Bora Delantero,3,2,1229.99,0,MP 8419,Amortiguador Bora Delantero marca Boge,4,5,0,0,#aa0009,1,0,0,0,0
735,13177,Amortiguador Bora Delantero,3,2,965,0,9309013,Amortiguador Bora Delantero Marca Grob con 4 Años de Garantia,4,5,0,0,#aa0009,1,0,0,0,0
736,10588,Amortiguador Chevy Trasero,3,3,271.99,0,G2291,Amortiguador Chevy Trasero Marca Grob con 4 Años de Garantia,5,6,0,0,#aa0009,1,42,6.5,6,1.4
737,10756,Amortiguador Chevy Delantero,3,3,639.99,0,GP 148,Amortiguador Chevy Delantero Marca Grob con 4 Años de Garantia,5,6,0,0,#aa0009,1,46.5,16.5,6,3.45
738,7936,Amortiguador Pick up D21 Trasero,3,1,328,0,G2280,Amortiguador Pick up D21 Trasero Marca Grob con 4 Años de Garantia,30,40,0,0,#aa0009,1,42,6.5,6.5,1.7
739,11111,Amortiguador Derby Delantero,3,2,530,0,GP020,Amortiguador Derby Delantero (pierna) Marca Grob con 4 Años de Garantia,50,55,0,0,#aa0009,1,50.5,17.5,18,4.2
740,257,Amortiguador Gol Trasero,3,2,488,0,32369,Amortiguador Gol Trasero Marca Boge,51,56,0,0,#aa0009,1,61,16,16,2.1
741,10699,Amortiguador Gol Trasero,3,2,455.99,0,G 2369,Amortiguador Gol 09-16 Trasero Marca Grob con 4 Años de Garantia,51,56,0,0,#aa0009,1,0,0,0,0
742,11469,Amortiguador I10 Trasero,3,6,352.99,0,SSAND0350,Amortiguador Grand I10 Trasero Marca Yokomitsu,71,86,0,0,#aa0009,1,0,0,0,0
743,11118,Amortiguador Jetta A2 Trasero,3,2,312,0,G2237,Amortiguador Trasero Jetta A2 Marca Grob con 4 Años de Garantia,53,15,0,0,#aa0009,1,0,0,0,0
744,11111,Amortiguador Jetta A2 Delantero,3,2,530,0,GP020,Amortiguador Jetta A2 Delantero Marca Grob con 4 Años de Garantia,53,15,0,0,#aa0009,1,51,17.5,18,4.2
745,11111,Amortiguador Jetta A3 Delantero,3,2,530,0,GP020,Amortiguador Jetta A3 Delantero Marca Grob Con 4 Años de Garantia,54,16,0,0,#aa0009,1,51,17.5,18,4.2
746,11118,Amortiguador Jetta A3 Trasero,3,2,312,0,G2237,Amortiguador Jetta A3 Trasero Marca Grob con 4 Años de Garantia,54,16,0,0,#aa0009,1,0,0,0,0
747,10719,Amortiguador Golf A4 Trasero,3,2,444,0,G2430,Amortiguador Golf A4 Trasero Marca Grob con 4 Años de Garantia,69,66,0,0,#aa0009,1,55,7,6,1.7
748,10835,Amortiguador Golf A4 Delantero,3,2,902,0,GP241,Amortiguador Golf A4 Delanteri (Pierna) Marca Grob con 4 Años de Garantia,69,66,0,0,#aa0009,1,55,16,16,4.05
749,11111,Amortiguador Golf A2 Delantero,3,2,530,0,GP020,Amortiguador Golf A2 Delantero Marca Grob con 4 Años de Garantia,52,57,0,0,#aa0009,1,51,17.5,18,4.2
750,11111,Amortiguador Golf A3 Delantero,3,2,530,0,GP020,Amortiguador Golf A# Delantero Marca Grob con 4 Años de Garantia,68,65,0,0,#aa0009,1,51,17.5,18,4.2
751,11111,Amortiguador Golf A3 Delantero,3,2,530,0,GP020,Amortiguador Golf A# Delantero Marca Grob con 4 Años de Garantia,68,65,0,0,#aa0009,1,51,17.5,18,4.2
752,11118,Amortiguador Golf A2 Trasero,3,2,312,0,G2237,Amortiguador Golf A2 Trasero Marca Grob con 4 Años d eGarantia,52,57,0,0,#aa0009,1,0,0,0,0
753,11118,Amortiguador Golf A3 Trasero,3,2,312,0,G2237,Amortiguador Golf A3 Trasero Marca Grob con 4 Años de Garantia,68,65,0,0,#aa0009,1,0,0,0,0
754,10719,Amortiguador Jetta A4 Trasero,3,2,444,0,G2430,Amortiguador Jetta A4 Trasero Marca Grob con 4 Años de Garantia,55,17,0,0,#aa0009,1,55,7,6,1.7
755,10835,Amortiguador Jetta A4 Delantero,3,2,902,0,GP241,Amortiguador Jetta A4 Delantero Marca Grob con 4 Años de Garantia,55,17,0,0,#aa0009,1,55,16,16,4.05
756,10723,Amortiguador Pointer Delantero,3,2,503.99,0,GC273,Amortiguador Pointer Delantero Marca Grob con 4 Años de Garantia,61,62,0,0,#aa0009,1,50,6.5,6.5,2.1
757,12726,Amortiguador Polo Trasero,3,2,520,0,9309001,Amortiguador Polo Trasero Marca Grob co $años de Garantia,75,94,0,0,#aa0009,1,0,0,0,0
758,12417,Amortiguador Sentra Trasero,3,1,695,0,6709021,Amortiguador Sentra 07-12 Trasero Marca Grob con 4 Años de Garantia,34,47,0,0,#aa0009,1,0,0,0,0
759,12420,Amortiguador Sentra Trasero,3,1,578,0,G2454,Amortiguador Sentra 07-12 Trasero Marca Grob con 4 Años de Garantia,34,47,0,0,#aa0009,1,0,0,0,0
760,12882,Amortiguador Sentra Trasero,3,1,639.99,0,6709065,Amortiguador Sentra 13-19 Marca Grob con 4 Años de Garantia,34,48,0,0,#aa0009,1,0,0,0,0
761,12415,Amortiguador Tiida Trasero,3,1,589.99,0,6709016,Amortiguador TiidaTrasero Marca Grob con 4 Años de Garantia,35,49,0,0,#aa0009,1,0,0,0,0
762,13778,Amortiguador Vento Delantero,3,2,517,0,9309015,Amortiguador Vento Delantero Marca Grob con 4 Años de Garantia,65,69,0,0,#aa0009,1,0,0,0,0
763,12779,Amortiguador Vento Trasero,3,2,588,0,9309019,Amortiguador Vento Trasero Marca Grob con 4 Años de Garantia,65,69,0,0,#aa0009,1,0,0,0,0
764,10862,Amortiguador Versa Trasero,3,1,352.99,0,SANN0950,Amortiguador Versa Trasero Marca Yokomitzu,37,51,0,0,#aa0009,1,0,0,0,0
765,12876,Amortiguador Vocho Delantero,3,2,206,0,G2141,Amortiguador Vocho Delantero Marca Grob Reforzado con 4 Años de Garantia,64,68,0,0,#aa0009,1,0,0,0,0
766,12877,Amortiguador Vocho Trasero,3,2,189.99,0,G2034,Amortiguador Vocho Trasero Marca Grob con 4 Años de Garantia,64,68,0,0,#aa0009,1,0,0,0,0
767,12554,Amortiguador Pick up 720 Trasero,3,1,348.99,0,G2194,Amortiguador Trasero Nissan Pick up 720 motor 1800 Marca Grob con 4 Años de Garantia,29,42,0,0,#aa0009,1,0,0,0,0
768,13213,Amortiguador Atos Trasero,3,6,349.99,0,C2482,Amortiguador Atos Delantero Marca Grob con 4 Años de Garantia,70,37,0,0,#aa0009,1,0,0,0,0
769,210,Amortiguador Dirección Combi,3,2,391.99,0,2202,Amortiguador Direccion Combi Marca Boge,48,53,0,0,#aa0009,1,0,0,0,0
